activity,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
0,8.934694169174914,-4.4330391877359325,8.934694169174914,0.6328875175447894,0.3827884548692259,454.5739999999997,424.3340000000003,454.23687620000084,174,0,0.23242413103179932,-0.4762629031083584,0.4762629031083584,0.23242413103179932,1.1470588235294117,1.8823529411764706,2.6176470588235294,10.36021587668092,-0.2442757188651766,-1.3430003554890377e-17,-2.7754113158983187,2.4776322115230586e-16,-2.8516883057027655,1.4945748855826306,-1.1086516643738056,1.9257085881175822,2501.3363761103546,49.53013304691797,46.60535096292756,16.60535096292756,28.654237532135816,23.999778153927476,9.10535096292756,6.032103713988186,6.032103713988186,3.9458422554605375,3.9458422554605375,2.498472535375842,2.498472535375842,-3.4799999999999986,6961461634134.044,6.388935712586323,10.63316447301296,5.188689264880934,242.22851459153657,19.77364059743015,11.2591292638453,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894417,0.0,0.0,48.33934966130636,55.77867544799326,42.37783394579003,47.35334039230367,50.358937620275995,0.0,0.0,20.587583748471168,5.893957685363079,19.242709486974704,26.528531511830423,78.59654434116291,0.0,39.52165029292028,15.356489660376802,0.0,5.879988336435371,0.0,36.496488553724845,6.496859684315945,5.893957685363079,56.69054086712197,77.45024378651925,2.8236841566564013,33.6416619564849,0.0,72.21000000000001,180.40302002482824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,50.358937620275995,260.04101428824043,0.0,7.6396291718592835,-1.4257497356295152,-7.4292400057760934,-6.031517529613445,-10.97004015461076,-11.892145504432518,-19.598617196704105,0.0,0.2857142857142857,34,2,6,0,1,1,2,2,4,6,2,6,9,0,1,1,5,5.1684000000000045,134.4583999999999,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.960735835841582,-4.463906534674709,8.960735835841582,0.6953875175447899,0.36786731166170555,468.60099999999966,436.34500000000025,468.2525262640009,180,0,0.23242413103179932,-0.4762629031083584,0.4762629031083584,0.23242413103179932,1.0857142857142856,1.8,2.5142857142857142,10.171756152702043,-0.24432220324731943,-8.519425089715489e-17,-2.775411315832878,5.1963236000541925e-17,-2.851688304712199,1.0507769860022218,-1.1086545325919028,1.9405914123987738,2588.242543381899,52.03013304691797,49.10535096292756,17.10535096292756,29.86556239754101,25.276171356177496,9.328957760677538,6.255710511738165,6.255710511738165,4.001743954898032,4.001743954898032,2.554374234813337,2.554374234813337,-3.4799999999999986,19561400593675.965,6.440067215471354,10.845659448639086,5.782768333281156,251.55531256062577,19.36373697499225,9.847287185517102,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894417,0.0,0.0,48.33934966130636,62.7545023482755,46.4901096143007,47.35334039230367,53.05937121045845,0.0,0.0,20.17768012603327,5.893957685363079,19.242709486974704,33.504358412112666,78.59654434116291,0.0,39.52165029292028,10.046676307088426,0.0,5.879988336435371,0.0,48.37222518485757,6.496859684315945,5.893957685363079,60.80281653563264,77.45024378651925,1.4118420783282006,33.6416619564849,0.0,63.42,186.96894330267259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,53.05937121045845,277.17947413476867,0.0,6.918451173751286,-0.8076642173157911,-7.892438615891589,-6.100837585459475,-11.590986755219884,-12.03419689615626,-24.08846790514366,0.0,0.3103448275862069,35,1,6,0,1,1,2,2,4,6,1,6,10,0,1,1,5,5.5106000000000055,139.08569999999986,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8.859128745639492,-4.400226224276741,8.859128745639492,0.5923842786924007,0.41753283854363343,455.5619999999997,426.33000000000027,455.2321251680008,174,0,0.23246149613788455,-0.47519547071946455,0.47519547071946455,0.23246149613788455,1.0588235294117647,1.7941176470588236,2.5294117647058822,10.640751957220028,-0.18164730384417327,-5.712357493478301e-17,-2.759841725001094,2.1112332371479798e-16,-2.934819703916018,1.711586291569451,-1.056090960358704,1.873134168747517,2455.0468869892616,48.60748331610759,45.55256455842752,16.55256455842752,28.308938070515072,23.39420534492739,9.052564558427516,5.9661207083631345,5.9661207083631345,3.9071288276158187,3.9071288276158187,2.443871533854285,2.443871533854285,-3.519999999999999,4877990406528.006,6.573491184875221,10.60684026405123,5.172772568022706,240.06652079281852,20.183544219868043,19.22995658508979,0.0,5.879988336435371,0.0,0.0,4.899909730850478,9.967957041894417,0.0,0.0,48.33934966130636,17.169321691057284,72.12061525502929,40.794355149387364,49.02926258626375,0.0,0.0,20.17768012603327,5.719716975726273,6.496859684315945,39.04328366449601,78.59654434116291,0.0,39.52165029292028,15.766393282814697,0.0,5.879988336435371,0.0,53.911150437240906,6.496859684315945,0.0,41.20317395212273,77.45024378651925,4.235526234984602,33.6416619564849,0.0,89.44000000000001,179.58777804276036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,49.02926258626375,250.9967160062643,0.0,6.798983494929421,-0.7644030853782446,-7.555985154759285,-1.5559278254396867,-10.369924050536927,-3.2483866361412366,-28.217739415605067,0.0,0.25925925925925924,34,3,7,0,1,1,2,2,4,7,2,7,9,0,1,1,5,3.8133000000000035,133.3020999999999,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8.920153981798189,-4.626963507463825,8.920153981798189,0.5840619233773845,0.3758259132260216,454.5739999999997,424.3340000000003,454.23687620000084,174,0,0.23241408250044435,-0.47654898461133244,0.47654898461133244,0.23241408250044435,1.088235294117647,1.8235294117647058,2.5588235294117645,10.36379433900787,-0.18358332450482753,-6.016895881813775e-17,-2.795176859609393,2.422509424278911e-16,-2.8446481990807246,1.4518808939656844,-1.125135972578862,1.8987664402522142,2504.8461511146816,49.53013304691797,46.60535096292756,16.60535096292756,28.69291266673063,23.973384951677453,9.13174416517758,6.045300315113198,6.045300315113198,3.9639095197150596,3.9639095197150596,2.479555317784356,2.479555317784356,-3.4799999999999986,7478541500731.404,6.388935712586323,10.63316447301296,5.188689264880934,242.07659973717955,20.183544219868043,12.670971342173502,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894417,0.0,0.0,48.33934966130636,55.17577344904039,41.00707538961981,47.35334039230367,50.40002114243397,0.0,0.0,15.277770395182792,11.613674661089352,25.615634388304084,19.55270461154818,78.59654434116291,0.0,39.52165029292028,15.766393282814697,0.0,5.879988336435371,0.0,29.52066165344259,6.496859684315945,5.893957685363079,61.69270721228114,77.45024378651925,4.235526234984602,33.6416619564849,0.0,86.2,180.21002164831324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,50.40002114243397,260.75121855866513,0.0,7.622590729952064,-0.8361638129341875,-7.740944246710793,-6.201080120562759,-10.567227925319216,-16.713045421028557,-15.982014428728391,0.0,0.2857142857142857,34,3,6,0,1,1,2,2,4,6,2,6,9,0,1,1,5,5.297800000000005,134.20309999999992,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8.945575800677782,-4.469880174130491,8.945575800677782,0.5788241566632473,0.3779209083982038,439.5629999999997,410.33100000000024,439.23721054800075,168,0,0.1616480673556584,-0.47196502772959853,0.47196502772959853,0.1616480673556584,1.121212121212121,1.8484848484848484,2.5757575757575757,10.363072005307346,-0.18294682391069053,3.9647162576308346e-17,-2.7897852064373736,8.089173583216932e-17,-2.859911800403763,1.6780614964605503,-1.1044195915238884,1.959268914695235,2433.902605234136,47.90037653492104,45.14431626796365,16.144316267963653,27.880469722791265,23.209563852213506,8.920709470213675,5.958237200972741,5.958237200972741,3.9224925691647985,3.9224925691647985,2.467816854385835,2.467816854385835,-3.4799999999999986,3531768268292.606,6.142956738296722,9.98083711810636,4.971364214607035,234.8010607089546,20.75649461935637,12.79490612516007,1.4118420783282006,0.0,0.0,0.0,4.9839785209472085,4.9839785209472085,0.0,0.0,48.33934966130636,48.80284854771101,47.50393507393577,43.74676603189539,44.33348315462167,5.817862777835028,0.0,15.277770395182792,11.613674661089352,19.242709486974704,24.800392406236206,78.59654434116291,0.0,33.6416619564849,16.339343682303024,5.817862777835028,0.0,0.0,29.45853609484225,6.496859684315945,5.893957685363079,52.5782651986113,77.45024378651925,5.6473683133128025,33.6416619564849,0.0,89.0,179.02265898307158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,44.33348315462167,248.40935190359315,0.0,7.720836319089159,-1.507327638376312,-7.723339008064165,-6.025276177471119,-10.535676732293867,-11.927560442675109,-15.827674890468403,0.0,0.25925925925925924,33,4,6,0,1,1,2,2,4,6,3,6,8,0,1,1,5,4.940800000000004,132.58079999999993,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.799674863153484,-4.5069172111675275,16.799674863153484,0.603617545092999,0.3586630226479014,457.5529999999997,429.32900000000024,457.2277887360007,174,0,0.16164806741400894,-0.4719650134259367,0.4719650134259367,0.16164806741400894,1.2352941176470589,2.0588235294117645,2.823529411764706,10.807289618610126,-0.18294668376922865,7.931322318517834e-17,-2.7897829344519773,3.0501773690760233e-16,-2.8599119262898083,1.8137417080597977,-1.1044195786458308,1.9592689146952353,2440.1781162752227,47.90037653492104,44.52228074097288,16.52228074097288,27.880469722791265,22.898546088718117,9.109691706718287,6.147219437477355,6.147219437477355,4.06422924654326,4.06422924654326,2.583436829006355,2.583436829006355,-3.5499999999999985,3531768268292.606,6.771626716905952,10.154587304478037,4.854863209494063,237.56162561171303,20.75649461935637,24.30605496105442,1.4118420783282006,0.0,0.0,0.0,4.9839785209472085,9.374393568622029,0.0,0.0,30.212093538316473,60.8876859630376,47.50393507393577,36.682079480876695,47.35313964612628,5.817862777835028,0.0,15.277770395182792,11.613674661089352,19.242709486974704,24.800392406236206,78.3713464745455,0.0,33.6416619564849,16.339343682303024,10.208277825509848,0.0,0.0,29.45853609484225,6.496859684315945,11.711178526408974,51.207506642441075,71.40782507885595,5.6473683133128025,33.6416619564849,0.0,89.0,178.79746111645417,0.0,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,42.962724598451445,254.9912202586027,0.0,7.517502985755826,-1.5893854615055636,-8.816836100197623,-8.10175524820231,-10.269933678191553,-12.193342755600277,-15.954136667327905,0.0,0.25925925925925924,34,4,6,0,1,1,2,2,4,6,3,7,8,0,1,1,5,5.079900000000004,132.53879999999992,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.024147270922512,-4.4946735625602425,16.024147270922512,0.6988241566632474,0.3586630226479013,457.5529999999997,429.32900000000024,457.2277887360007,174,0,0.16164806735565865,-0.47196502772959853,0.47196502772959853,0.16164806735565865,1.2058823529411764,2.0,2.764705882352941,10.808007053823106,-0.18294666921724895,1.1432118850921688e-16,-2.7897850043668386,5.854281697531432e-16,-2.859911807615043,1.8383147957723303,-1.1044195731408644,1.9592689146952353,2440.1781162752227,47.90037653492104,44.52228074097288,16.52228074097288,27.880469722791265,22.898546088718117,9.109691706718287,6.1472194374773546,6.1472194374773546,4.064229246543258,4.064229246543258,2.5598140494432777,2.5598140494432777,-3.5499999999999985,3531768268292.606,6.771626716905952,10.154587304478037,4.854863209494063,237.56162561171303,20.75649461935637,18.612126966205967,1.4118420783282006,0.0,0.0,0.0,4.9839785209472085,9.374393568622029,0.0,0.0,36.25451224597977,49.281815763677315,53.06738656563277,42.37600747572517,47.35313964612628,5.817862777835028,0.0,15.277770395182792,11.613674661089352,19.242709486974704,24.800392406236206,78.3713464745455,0.0,33.6416619564849,16.339343682303024,10.208277825509848,0.0,0.0,29.45853609484225,6.496859684315945,11.711178526408974,51.207506642441075,71.40782507885595,5.6473683133128025,33.6416619564849,0.0,89.0,178.79746111645417,0.0,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,42.962724598451445,254.612075487937,0.0,7.576278495959908,-1.5596707978623283,-8.683523552956501,-8.116196987486862,-10.09591505144862,-12.069036411760965,-16.080677849048286,0.0,0.25925925925925924,34,4,6,0,1,1,2,2,4,6,3,7,8,0,1,1,5,5.079900000000005,132.53879999999992,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.089481402594453,-4.509373749338352,9.089481402594453,0.595027860366951,0.35286769515973004,438.5749999999997,408.33500000000026,438.2419615800008,168,0,0.16159402356343772,-0.4719650277295986,0.4719650277295986,0.16159402356343772,1.0909090909090908,1.8484848484848484,2.5757575757575757,10.161956467181424,-0.18294695963233196,-1.3561389678515233e-16,-2.790034468979548,8.228472553767153e-17,-2.859903893812465,1.463269850139285,-1.104419222322971,1.9996329248250773,2483.8741521482316,48.77062002292412,46.1971026724637,16.197102672463696,28.307990077719833,23.76235025671355,8.973495874713716,6.011023605472783,6.011023605472783,3.9797874708523135,3.9797874708523135,2.515214305229593,2.515214305229593,-3.409999999999999,5333181337341.112,5.981300555549772,10.026102388981325,4.998885393509949,236.9863832281759,20.75649461935637,12.79490612516007,1.4118420783282006,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,48.33934966130636,66.45113745473458,47.50393507393577,33.25070138240236,45.70424171079189,5.817862777835028,0.0,10.293791874235584,11.613674661089352,19.242709486974704,24.800392406236206,84.50848654567474,0.0,33.51118545333344,16.339343682303024,5.817862777835028,0.0,0.0,24.474557573895044,6.496859684315945,5.893957685363079,53.94902375478152,83.36218599103108,5.6473683133128025,33.51118545333344,0.0,76.11,184.80412468443194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,45.70424171079189,258.38655768458295,0.0,3.9085841967960024,-1.5575333996931842,-8.023131672043338,-6.124954937864166,-13.85544142608206,-10.523263430322311,-15.96081701537392,0.0,0.25,33,4,5,0,1,1,2,2,4,5,3,5,8,0,1,1,5,5.545800000000005,134.7857999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,14.551096728489625,-4.5380253529176375,14.551096728489625,0.4715637366631693,0.29144485830681166,482.58799999999974,452.3480000000003,482.2430242000008,184,0,0.27612229276912836,-0.471965027671792,0.471965027671792,0.27612229276912836,1.2222222222222223,2.0,2.7222222222222223,10.786794199662088,-0.18294697183176736,4.6858726869579995e-17,-2.7897688805576255,0.04862706296530246,-2.8599323751979413,1.8136598395128976,-1.1044198149400346,1.875776637685438,2601.440062856034,51.055077073300296,47.49977815392748,17.499778153927476,29.701836927837185,24.308115188445353,9.572047210945565,6.348799962006191,6.348799962006191,4.088417496140287,4.088417496140287,2.5280211648948487,2.5280211648948487,-4.009999999999999,20823625518686.54,7.055066892054828,11.153424563288333,5.616334178027434,252.3404142394092,26.066307972644747,18.488834120008534,8.517612151504862,0.0,5.907179729351506,0.0,4.794537184071822,9.967957041894417,0.0,0.0,36.25451224597977,60.8876859630376,47.62786985692234,32.358910042198445,50.5398624170217,17.412428781870094,0.0,15.277770395182792,11.613674661089352,19.242709486974704,30.110205759524582,84.29047233601136,0.0,22.384282469939446,21.6491570355914,11.50524905251859,0.0,0.0,35.36571582419376,6.496859684315945,5.893957685363079,63.066730377531606,77.45024378651925,7.059210391641003,22.384282469939446,0.0,118.10000000000001,190.36358684869802,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,45.745325232949874,255.10719290137925,0.0,21.85991616216793,-2.1228199544943633,-8.875087654043263,-8.326000383490644,-11.166087076046281,-12.16234146727253,-16.06477252820011,0.0,0.25,36,5,8,0,1,1,2,2,4,7,4,8,9,0,1,1,5,4.526100000000003,141.53999999999982,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.973278352848382,-4.4600182411916345,8.973278352848382,0.4428312521239537,0.3473939456187126,455.6309999999997,426.3990000000002,455.2143669280008,168,0,0.1616480673556584,-0.36849559653865854,0.36849559653865854,0.1616480673556584,1.121212121212121,1.8484848484848484,2.5757575757575757,10.363453843847088,-0.18294682155153602,-1.1756780662857458e-16,-2.789785212337452,1.161746697391508e-16,-2.8599118003735047,1.8135940790531664,-1.1044195739923446,1.959268914695235,2433.902605234136,47.90037653492104,45.14431626796365,16.96081284889138,27.880469722791265,23.209563852213506,9.737206051141401,5.958237200972741,6.570609636668536,3.9224925691647985,4.432802932244627,2.467816854385835,2.927096181157681,-3.0599999999999983,3531768268292.606,6.32987847763376,10.253335302443952,5.137459907527868,239.64709471528928,16.339343682303024,10.05338901281963,1.4118420783282006,0.0,0.0,0.0,4.9839785209472085,4.9839785209472085,11.336785877934737,0.0,48.33934966130636,65.0785288587432,41.94048358223876,34.009853874554324,39.91633221756831,17.154648655769765,0.0,15.277770395182792,11.613674661089352,19.242709486974704,24.800392406236206,76.83034389081661,0.0,33.6416619564849,16.339343682303024,5.817862777835028,0.0,11.336785877934737,29.45853609484225,6.496859684315945,5.893957685363079,52.5782651986113,71.26689239911963,5.6473683133128025,33.6416619564849,0.0,75.86,177.2564585327253,0.0,0.0,0.0,11.336785877934737,0.0,0.0,0.0,0.0,9.967957041894417,39.91633221756831,244.45106480321962,0.4428312521239537,7.758079117443069,-2.5113911270956844,-7.319419745403296,-5.998747577865596,-10.073869263668218,-10.039098191868256,-15.792782600218969,0.0,0.25925925925925924,33,4,5,0,1,1,2,2,4,6,3,6,8,0,1,1,5,5.409300000000004,138.19179999999986,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,12.886050306061929,-4.439019749913423,12.886050306061929,0.4251143413938061,0.35225811826293724,500.6239999999998,472.4000000000003,500.1882117560008,184,0,0.25196261591204144,-0.49590043251145094,0.49590043251145094,0.25196261591204144,1.25,2.0555555555555554,2.8055555555555554,11.181371959810635,-0.24341452254224819,1.1645412507715316e-16,-2.7754111837489903,2.9872952854558293e-16,-2.851688298891503,1.9852409038941752,-1.1086514265803113,1.9611856421858573,2556.23446808034,49.314590097294136,45.421847543855286,18.238344124783012,28.79403074526481,23.335757387373246,10.310613181801099,6.4198356984945875,7.032208134190382,4.247157810178923,4.75746817325875,2.6903500877329938,3.14962941450484,-3.7499999999999987,7799193427414.031,7.629279020121425,10.887120761451516,5.2442629905902916,253.38776007272924,20.503256236614746,12.855281906460567,2.8236841566564013,5.879988336435371,5.907179729351506,0.0,4.794537184071822,9.967957041894417,11.336785877934737,0.0,30.212093538316473,71.59991478237279,23.46372998892597,52.95934929788266,52.77275323091205,17.243965607286242,0.0,15.277770395182792,11.613674661089352,12.745849802658759,26.590657070430765,70.78792518315332,0.0,45.27116212620418,20.503256236614746,0.0,11.629500169719275,11.336785877934737,42.46579384167669,0.0,5.893957685363079,57.37280238268313,65.22447369145632,4.235526234984602,33.6416619564849,0.0,99.36000000000001,178.22626192617633,4.794537184071822,0.0,0.0,11.336785877934737,0.0,0.0,0.0,0.0,9.967957041894417,47.97821604684022,243.06289349365323,0.4251143413938061,20.541211812015955,-1.8581574055323054,-7.909781198507806,-9.264934214353774,-9.32933547263464,-10.042351573723591,-12.459603385410459,-3.5817230635671464,0.25,36,3,7,0,1,1,2,2,4,7,2,8,9,0,1,1,5,5.025000000000004,142.37559999999988,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,8.91386083584158,-4.505296840797158,8.91386083584158,0.5778384528821601,0.356238807399289,439.5589999999997,410.3270000000002,439.2259771680008,168,0,0.23242411815944522,-0.4762646801312153,0.4762646801312153,0.23242411815944522,1.0,1.7272727272727273,2.4545454545454546,10.363840538232473,-0.1916407212270498,1.735840524109907e-18,-2.7997268556571013,-1.5200994205224957e-17,-2.7168251316107543,1.5366708555814101,-1.169876834236932,1.927415386154673,2444.2692007658266,47.95278277772834,45.1581373674276,16.1581373674276,27.78821212835138,23.32895776067754,8.934530569677621,5.959890118488229,5.959890118488229,3.916333758273064,3.916333758273064,2.4656648879071166,2.4656648879071166,-3.4399999999999986,3098252997525.636,6.160661625708886,10.006695539731464,4.987082669121133,235.06371042116535,14.87373086657967,11.2591292638453,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894417,0.0,0.0,67.45812436529451,35.80912917907912,41.00707538961981,47.35334039230367,48.98817906410577,0.0,0.0,9.967957041894417,11.613674661089352,38.36148419096284,6.558985242916289,78.59654434116291,0.0,39.52165029292028,10.456579929526322,0.0,5.879988336435371,0.0,16.526942284810705,6.496859684315945,5.893957685363079,74.43855701493986,77.45024378651925,2.8236841566564013,33.6416619564849,0.0,74.17,174.65233872905173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,48.98817906410577,252.35552021770624,0.0,7.64170630365706,0.0,-7.6595456436940665,-6.102099684651769,-10.475880652057777,-24.648434424592722,-7.777932783033753,0.0,0.2857142857142857,33,2,5,1,0,1,2,2,4,5,1,5,8,1,0,1,5,6.488400000000006,130.56739999999996,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
